Date,Open,High,Low,Close,Adj Close,Volume
2019-09-11,116.889999,117.199997,115.379997,117.190002,116.258690,9919200
2019-09-12,116.550003,118.470001,115.919998,117.910004,116.972969,12283500
2019-09-13,119.000000,120.400002,118.750000,120.230003,119.274529,16257200
2019-09-16,118.900002,119.870003,118.379997,119.160004,118.213036,11993900
2019-09-17,118.419998,118.610001,117.239998,118.570000,117.627724,10735400
2019-09-18,118.320000,120.080002,117.750000,119.760002,118.808266,10665600
2019-09-19,119.699997,120.339996,119.089996,119.379997,118.431282,9382600
2019-09-20,119.739998,120.339996,118.870003,118.900002,117.955101,21862800
2019-09-23,117.779999,119.120003,117.680000,118.879997,117.935257,9135100
2019-09-24,118.750000,119.260002,117.040001,117.330002,116.397575,11696500
2019-09-25,117.269997,118.360001,117.120003,118.000000,117.062248,9389400
2019-09-26,117.879997,118.050003,116.949997,117.029999,116.099960,9899200
2019-09-27,117.959999,118.639999,117.279999,117.720001,116.784477,10207800
2019-09-30,118.360001,118.769997,117.220001,117.690002,116.754715,9755000
2019-10-01,118.400002,119.000000,115.410004,115.550003,114.631721,11250300
2019-10-02,114.809998,114.900002,112.930000,113.250000,112.349998,12548700
2019-10-03,112.269997,112.910004,110.519997,112.190002,112.190002,12735200
2019-10-04,112.339996,114.940002,112.269997,114.620003,114.620003,9453100
2019-10-07,114.190002,115.500000,114.070000,114.370003,114.370003,6771600
2019-10-08,113.059998,113.059998,111.660004,111.820000,111.820000,10806300
2019-10-09,112.669998,113.160004,112.070000,112.629997,112.629997,7273700
2019-10-10,113.139999,115.400002,113.000000,114.209999,114.209999,10994100
2019-10-11,116.029999,117.989998,115.870003,116.139999,116.139999,15076500
2019-10-14,115.849998,116.870003,115.660004,116.449997,116.449997,8779000
2019-10-15,118.849998,121.589996,117.870003,119.959999,119.959999,23379000
2019-10-16,119.959999,120.620003,119.379997,119.680000,119.680000,11087700
2019-10-17,120.750000,121.570000,119.879997,120.349998,120.349998,10818500
2019-10-18,120.000000,121.019997,119.860001,120.559998,120.559998,10417400
2019-10-21,122.050003,123.769997,121.989998,123.550003,123.550003,12714600
2019-10-22,123.449997,125.099998,123.120003,124.790001,124.790001,12549100
2019-10-23,124.199997,125.150002,124.169998,125.120003,125.120003,8828300
2019-10-24,125.290001,125.660004,124.070000,125.029999,125.029999,8020500
2019-10-25,125.000000,126.650002,124.750000,126.029999,126.029999,9055700
2019-10-28,126.570000,127.209999,126.400002,126.510002,126.510002,9522200
2019-10-29,126.059998,127.419998,125.940002,126.430000,126.430000,9797300
2019-10-30,126.050003,126.260002,124.919998,125.730003,125.730003,8513300
2019-10-31,125.489998,125.730003,123.860001,124.919998,124.919998,11589000
2019-11-01,126.199997,127.989998,126.019997,127.800003,127.800003,11682600
2019-11-04,129.080002,129.419998,128.559998,128.820007,128.820007,9159900
2019-11-05,129.389999,130.300003,128.839996,129.100006,129.100006,13747600
2019-11-06,128.690002,129.839996,128.580002,129.300003,129.300003,11231100
2019-11-07,130.429993,131.289993,129.919998,130.000000,130.000000,13528900
2019-11-08,129.880005,130.399994,129.250000,130.380005,130.380005,9293400
2019-11-11,129.600006,130.100006,129.350006,129.919998,129.919998,8679000
2019-11-12,129.630005,130.619995,129.009995,129.160004,129.160004,9099000
2019-11-13,128.130005,128.820007,127.419998,128.479996,128.479996,8023300
2019-11-14,127.720001,128.839996,127.589996,128.600006,128.600006,8483400
2019-11-15,129.229996,129.529999,128.399994,129.529999,129.529999,10163600
2019-11-18,129.559998,130.649994,128.990005,130.619995,130.619995,8749300
2019-11-19,130.990005,131.250000,130.179993,130.580002,130.580002,8824500
2019-11-20,130.300003,130.619995,128.940002,129.630005,129.630005,11782800
2019-11-21,130.000000,130.720001,129.389999,129.929993,129.929993,7705100
2019-11-22,130.149994,131.220001,130.100006,130.789993,130.789993,8167200
2019-11-25,131.250000,132.070007,130.869995,131.184998,131.184998,4891351
